asset_id,portfolio,portfolio_type,asset_group,name,type,business_category,owner,municipality_anchor,price_area,lat,lon,annual_consumption_mwh,base_kw,peak_kw,flex_kw,profile,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
ENT-DEMO-0347,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #47,business_load,ev_charging_depot,Entelios customer demo,Asker,NO1,59.870156,10.538268,2888.4,329.7,719.2,207.5,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0348,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #48,business_load,ev_charging_depot,Entelios customer demo,Oslo,NO1,59.867072,10.673635,2333.1,266.3,1004.7,290.4,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0349,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #49,business_load,ev_charging_depot,Entelios customer demo,Oslo,NO1,59.893699,10.657778,877.6,100.2,476.4,199.3,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0350,Entelios Kristiansand-Oslo Demo,business_consumption,EV Charging Depots,EV Charging Depots #50,business_load,ev_charging_depot,Entelios customer demo,Oslo,NO1,59.937626,10.706548,2939.3,335.5,893.0,333.6,ev_depot_evening_night,1.4111,1.3589,1.3066,1.2334,1.0976,0.8362,0.5749,0.4704,0.439,0.4181,0.3972,0.3972,0.4181,0.439,0.5017,0.6272,0.8885,1.2544,1.5679,1.7247,1.777,1.7247,1.6202,1.5157
ENT-DEMO-0351,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #1,business_load,cold_storage,Entelios customer demo,Kristiansand,NO2,58.148148,8.041411,1202.7,137.3,1072.4,438.8,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0352,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #2,business_load,cold_storage,Entelios customer demo,Kristiansand,NO2,58.169375,7.999388,2588.1,295.4,900.9,402.3,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0353,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #3,business_load,cold_storage,Entelios customer demo,Kristiansand,NO2,58.198194,8.038974,2807.0,320.4,870.9,333.0,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0354,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #4,business_load,cold_storage,Entelios customer demo,Vennesla,NO2,58.199397,7.978964,4747.8,542.0,744.2,288.5,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0355,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #5,business_load,cold_storage,Entelios customer demo,Vennesla,NO2,58.258601,7.932648,2028.7,231.6,1302.0,514.7,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0356,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #6,business_load,cold_storage,Entelios customer demo,Vennesla,NO2,58.291269,7.978816,5400.7,616.5,791.0,244.6,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0357,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #7,business_load,cold_storage,Entelios customer demo,Vennesla,NO2,58.364097,7.981355,4129.7,471.4,1474.5,446.7,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0358,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #8,business_load,cold_storage,Entelios customer demo,Vennesla,NO2,58.420981,7.893206,5865.7,669.6,1237.7,437.1,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0359,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #9,business_load,cold_storage,Entelios customer demo,Evje,NO2,58.434828,7.871854,5727.8,653.9,1207.7,507.6,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0360,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #10,business_load,cold_storage,Entelios customer demo,Evje,NO2,58.528823,7.841847,2069.7,236.3,1356.1,350.7,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0361,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #11,business_load,cold_storage,Entelios customer demo,Evje,NO2,58.587459,7.783028,4990.7,569.7,1367.2,608.4,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0362,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #12,business_load,cold_storage,Entelios customer demo,Evje,NO2,58.613461,7.814908,2481.9,283.3,861.9,383.0,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0363,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #13,business_load,cold_storage,Entelios customer demo,Evje,NO2,58.667421,7.759379,3714.0,424.0,477.8,106.9,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0364,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #14,business_load,cold_storage,Entelios customer demo,Bygland,NO2,58.741731,7.84165,2788.0,318.3,1186.5,253.0,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0365,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #15,business_load,cold_storage,Entelios customer demo,Bygland,NO2,58.759675,7.80739,3070.0,350.5,1327.4,311.4,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0366,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #16,business_load,cold_storage,Entelios customer demo,Bygland,NO2,58.880078,7.857538,1998.6,228.2,395.8,125.1,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0367,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #17,business_load,cold_storage,Entelios customer demo,Bygland,NO2,58.922238,7.911763,4572.1,521.9,1205.6,449.9,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0368,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #18,business_load,cold_storage,Entelios customer demo,Bygland,NO2,58.98702,7.878526,4875.0,556.5,1655.8,478.1,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0369,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #19,business_load,cold_storage,Entelios customer demo,Fyresdal,NO2,59.08875,8.033098,4884.2,557.6,1141.7,456.1,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0370,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #20,business_load,cold_storage,Entelios customer demo,Fyresdal,NO2,59.129135,8.078149,3382.2,386.1,1484.5,393.7,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0371,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #21,business_load,cold_storage,Entelios customer demo,Fyresdal,NO2,59.228663,8.100152,3347.9,382.2,1577.8,625.0,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0372,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #22,business_load,cold_storage,Entelios customer demo,Fyresdal,NO2,59.297588,8.281669,3198.5,365.1,1623.6,691.7,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0373,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #23,business_load,cold_storage,Entelios customer demo,Fyresdal,NO2,59.331009,8.410035,5092.9,581.4,392.3,162.2,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0374,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #24,business_load,cold_storage,Entelios customer demo,Seljord,NO2,59.362587,8.473554,4245.8,484.7,1394.8,330.8,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0375,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #25,business_load,cold_storage,Entelios customer demo,Seljord,NO2,59.465527,8.609838,3393.2,387.4,1004.6,397.8,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0376,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #26,business_load,cold_storage,Entelios customer demo,Seljord,NO2,59.512349,8.69222,5594.2,638.6,1043.5,465.5,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0377,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #27,business_load,cold_storage,Entelios customer demo,Seljord,NO2,59.537246,8.85617,1475.4,168.4,1692.3,424.5,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0378,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #28,business_load,cold_storage,Entelios customer demo,Notodden,NO2,59.52682,8.915294,4553.3,519.8,418.2,164.8,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0379,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #29,business_load,cold_storage,Entelios customer demo,Notodden,NO2,59.525155,9.099166,3843.9,438.8,1031.6,393.0,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0380,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #30,business_load,cold_storage,Entelios customer demo,Notodden,NO2,59.536209,9.234911,3192.9,364.5,1597.8,370.2,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0381,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #31,business_load,cold_storage,Entelios customer demo,Notodden,NO2,59.589516,9.313266,2077.1,237.1,1060.5,286.5,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0382,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #32,business_load,cold_storage,Entelios customer demo,Notodden,NO2,59.625556,9.354093,3965.6,452.7,1111.6,344.6,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0383,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #33,business_load,cold_storage,Entelios customer demo,Kongsberg,NO2,59.588915,9.454199,4811.9,549.3,354.6,147.9,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0384,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #34,business_load,cold_storage,Entelios customer demo,Kongsberg,NO2,59.619233,9.58267,3701.9,422.6,1450.7,392.7,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0385,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #35,business_load,cold_storage,Entelios customer demo,Kongsberg,NO2,59.648272,9.664423,2476.3,282.7,1685.0,654.1,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0386,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #36,business_load,cold_storage,Entelios customer demo,Kongsberg,NO2,59.655449,9.690873,5129.2,585.5,933.4,361.3,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0387,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #37,business_load,cold_storage,Entelios customer demo,Kongsberg,NO2,59.660097,9.872779,4078.6,465.6,307.8,110.3,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0388,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #38,business_load,cold_storage,Entelios customer demo,Drammen,NO2,59.695876,9.948408,1445.6,165.0,1399.0,510.1,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0389,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #39,business_load,cold_storage,Entelios customer demo,Drammen,NO1,59.755472,10.093893,5975.8,682.2,822.8,198.9,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0390,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #40,business_load,cold_storage,Entelios customer demo,Drammen,NO1,59.714541,10.226188,1586.9,181.2,708.8,207.7,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0391,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #41,business_load,cold_storage,Entelios customer demo,Drammen,NO1,59.766826,10.23624,3640.5,415.6,981.6,434.0,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0392,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #42,business_load,cold_storage,Entelios customer demo,Drammen,NO1,59.787174,10.308481,1598.3,182.5,1189.3,416.6,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0393,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #43,business_load,cold_storage,Entelios customer demo,Asker,NO1,59.814769,10.364183,4550.6,519.5,1249.2,435.6,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0394,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #44,business_load,cold_storage,Entelios customer demo,Asker,NO1,59.778883,10.36808,5583.4,637.4,488.1,138.6,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0395,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #45,business_load,cold_storage,Entelios customer demo,Asker,NO1,59.809067,10.435557,5656.4,645.7,1228.7,515.4,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0396,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #46,business_load,cold_storage,Entelios customer demo,Asker,NO1,59.81426,10.547445,4527.4,516.8,1088.2,332.3,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0397,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #47,business_load,cold_storage,Entelios customer demo,Asker,NO1,59.879766,10.526152,1639.6,187.2,1024.7,273.8,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0398,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #48,business_load,cold_storage,Entelios customer demo,Oslo,NO1,59.900736,10.575118,1630.5,186.1,931.9,406.7,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0399,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #49,business_load,cold_storage,Entelios customer demo,Oslo,NO1,59.862576,10.651156,3718.1,424.4,645.2,200.3,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
ENT-DEMO-0400,Entelios Kristiansand-Oslo Demo,business_consumption,Cold Storage,Cold Storage #50,business_load,cold_storage,Entelios customer demo,Oslo,NO1,59.892911,10.792356,5896.7,673.1,568.8,194.1,cold_storage_flat_flexible,0.9295,0.9099,0.9001,0.9001,0.9197,0.9588,0.998,1.0273,1.0567,1.0762,1.0762,1.0567,1.0371,1.0273,1.0371,1.0567,1.0762,1.0762,1.0567,1.0175,0.9784,0.9588,0.9393,0.9295
